split,quality,file_name,raw_min,raw_max,raw_mean,raw_std,raw_median,raw_p90,raw_p95,raw_p99,raw_p99_5,raw_p99_9,zero_ratio,norm_min,norm_max,norm_mean,norm_std,norm_median,norm_p95,norm_p99,norm_p99_9
Train,LOW,Train_047_LOW.bin,0.0,6338.0,84.83148956298828,48.08152770996094,78.0,135.0,158.0,237.0,296.0,486.0,0.01360361328125,0.0,1.0,0.013384589925408363,0.0075862291269004345,0.012306720949709415,0.024929000064730644,0.03739349916577339,0.07668033987283707
Train,HIGH,Train_047_HIGH.bin,0.0,35553.0,177.8156280517578,379.2344055175781,94.0,265.0,622.0,1857.0,2548.0,4438.0,0.0136037109375,0.0,1.0,0.005001421552151442,0.01066673081368208,0.0026439400389790535,0.017495008185505867,0.05223187804222107,0.12482772022485733
Train,LOW,Train_048_LOW.bin,0.0,1495.0,84.0075912475586,45.285850524902344,78.0,132.0,153.0,223.0,285.0,477.0,0.013603515625,0.0,1.0,0.05619242042303085,0.030291534960269928,0.052173912525177,0.10234113782644272,0.1491638869047165,0.31906354427337646
Train,HIGH,Train_048_HIGH.bin,0.0,14242.0,150.2484588623047,251.50030517578125,91.0,263.0,466.0,1262.0,1740.0,3047.0,0.013603564453125,0.0,1.0,0.010549674741923809,0.017659058794379234,0.006389552261680365,0.03272012248635292,0.08861114829778671,0.213944673538208
Train,LOW,Train_049_LOW.bin,0.0,2507.0,89.54429626464844,49.358821868896484,83.0,141.0,163.0,242.0,318.0,534.0,0.013603564453125,0.0,1.0,0.03571772575378418,0.019688399508595467,0.033107299357652664,0.0650179460644722,0.09652971476316452,0.21300359070301056
Train,HIGH,Train_049_HIGH.bin,0.0,23660.0,154.58676147460938,290.2801818847656,91.0,239.0,469.0,1490.0,2095.0,3564.0,0.013603515625,0.0,1.0,0.006533684674650431,0.012268810532987118,0.003846153849735856,0.019822485744953156,0.06297548860311508,0.15063397586345673
Train,LOW,Train_050_LOW.bin,0.0,1105.0,85.65062713623047,42.62639617919922,80.0,135.0,156.0,210.0,248.0,400.0,0.013603515625,0.0,1.0,0.07751192152500153,0.038575898855924606,0.07239819318056107,0.1411764770746231,0.19004525244235992,0.36199095845222473
Train,HIGH,Train_050_HIGH.bin,0.0,9991.0,157.3370819091797,277.3105163574219,95.0,252.0,469.0,1395.0,1926.0,3438.0,0.013603515625,0.0,1.0,0.015747888013720512,0.02775602601468563,0.009508557617664337,0.046942248940467834,0.1396256685256958,0.3441096842288971
Train,LOW,Train_051_LOW.bin,0.0,2652.0,82.91499328613281,40.28935241699219,78.0,131.0,149.0,197.0,227.0,368.0,0.013603662109375,0.0,1.0,0.031265128403902054,0.015192071907222271,0.029411764815449715,0.056184012442827225,0.07428356260061264,0.1387632042169571
Train,HIGH,Train_051_HIGH.bin,0.0,15394.0,137.54598999023438,214.642578125,89.0,226.0,397.0,1067.0,1476.0,2635.0,0.01360361328125,0.0,1.0,0.008935045450925827,0.013943258672952652,0.005781473126262426,0.02578926831483841,0.06931272149085999,0.17117059230804443
Train,LOW,Train_052_LOW.bin,0.0,2026.0,88.92406463623047,53.83839416503906,80.0,142.0,170.0,278.0,355.0,580.0,0.01360361328125,0.0,1.0,0.04389147460460663,0.02657374180853367,0.03948667272925377,0.08390918374061584,0.13721619546413422,0.2862783670425415
Train,HIGH,Train_052_HIGH.bin,0.0,21213.0,187.84181213378906,377.0718078613281,99.0,283.0,677.0,1982.0,2626.0,4271.0,0.01360361328125,0.0,1.0,0.008855038322508335,0.01777549460530281,0.00466694962233305,0.03191439062356949,0.09343326836824417,0.20133879780769348
Train,LOW,Train_053_LOW.bin,0.0,1599.0,86.6890640258789,46.170406341552734,81.0,136.0,157.0,225.0,286.0,486.0,0.01360361328125,0.0,1.0,0.05421460419893265,0.028874557465314865,0.05065666139125824,0.09818636626005173,0.1407129466533661,0.30393996834754944
Train,HIGH,Train_053_HIGH.bin,0.0,15938.0,142.61038208007812,232.79161071777344,90.0,231.0,414.0,1198.0,1651.0,2859.0,0.013603564453125,0.0,1.0,0.00894781295210123,0.014606072567403316,0.005646881647408009,0.025975655764341354,0.07516627013683319,0.17938260734081268
Train,LOW,Train_054_LOW.bin,0.0,3581.0,80.36231231689453,42.73869323730469,75.0,127.0,145.0,201.0,250.0,458.0,0.013603564453125,0.0,1.0,0.022441333159804344,0.011934849433600903,0.02094387076795101,0.040491484105587006,0.0561295710504055,0.1278972327709198
Train,HIGH,Train_054_HIGH.bin,0.0,24943.0,134.13563537597656,236.72796630859375,86.0,203.0,383.0,1101.0,1588.0,3089.0,0.013603515625,0.0,1.0,0.005377694498747587,0.009490760043263435,0.0034478611778467894,0.015355009585618973,0.044140640646219254,0.12384235858917236
Train,LOW,Train_055_LOW.bin,0.0,1545.0,85.130615234375,41.46322250366211,80.0,135.0,154.0,204.0,235.0,374.0,0.0136037109375,0.0,1.0,0.05510081350803375,0.026837026700377464,0.051779936999082565,0.09967637807130814,0.13203883171081543,0.24207119643688202
Train,HIGH,Train_055_HIGH.bin,0.0,14842.0,139.49253845214844,232.46658325195312,92.0,207.0,369.0,1165.0,1664.0,2969.0,0.01360361328125,0.0,1.0,0.009398496709764004,0.01566276140511036,0.006198625545948744,0.024861877784132957,0.07849346101284027,0.20004042983055115
Train,LOW,Train_056_LOW.bin,0.0,3299.0,83.16703796386719,38.899078369140625,79.0,132.0,150.0,194.0,217.0,301.0,0.013603564453125,0.0,1.0,0.025209767743945122,0.011791184544563293,0.023946650326251984,0.045468322932720184,0.05880570039153099,0.09123977273702621
Train,HIGH,Train_056_HIGH.bin,0.0,18578.0,139.4341583251953,227.95118713378906,90.0,219.0,394.0,1169.0,1591.0,2805.0,0.013603515625,0.0,1.0,0.007505346089601517,0.012269945815205574,0.004844439681619406,0.02120788022875786,0.06292388588190079,0.15098503232002258
Train,LOW,Train_057_LOW.bin,0.0,1077.0,81.3620834350586,39.758609771728516,77.0,129.0,147.0,198.0,231.0,356.0,0.01360380859375,0.0,1.0,0.0755450576543808,0.03691607713699341,0.07149489223957062,0.13649025559425354,0.18384401500225067,0.3305478096008301
Train,HIGH,Train_057_HIGH.bin,0.0,13284.0,130.75160217285156,176.8968963623047,91.0,211.0,356.0,943.0,1252.0,2049.0,0.013603515625,0.0,1.0,0.009842799045145512,0.013316541910171509,0.006850346457213163,0.02679915726184845,0.07098765671253204,0.15424570441246033
Train,LOW,Train_058_LOW.bin,0.0,5809.0,84.80572509765625,39.169429779052734,81.0,134.0,152.0,195.0,218.0,297.0,0.013603515625,0.0,1.0,0.014599030837416649,0.00674288859590888,0.01394387986510992,0.026166293770074844,0.0335686020553112,0.051127560436725616
Train,HIGH,Train_058_HIGH.bin,0.0,26828.0,125.97055053710938,177.00390625,90.0,193.0,320.0,908.0,1240.0,2155.0,0.013603662109375,0.0,1.0,0.004695490002632141,0.0065977247431874275,0.0033547040075063705,0.011927836574614048,0.03384523466229439,0.08032652735710144
Train,LOW,Train_059_LOW.bin,0.0,1551.0,88.284912109375,49.86834716796875,81.0,141.0,168.0,260.0,320.0,492.0,0.013603662109375,0.0,1.0,0.056921184062957764,0.03215236961841583,0.05222437158226967,0.10831721127033234,0.1676337867975235,0.317214697599411
Train,HIGH,Train_059_HIGH.bin,0.0,17048.0,181.0369415283203,356.6564025878906,96.0,266.0,667.0,1904.0,2464.0,3895.0,0.013603515625,0.0,1.0,0.010619256645441055,0.020920712500810623,0.00563115905970335,0.03912482410669327,0.1116846576333046,0.2284725457429886
Train,LOW,Train_060_LOW.bin,0.0,10125.0,83.82669067382812,42.22207260131836,79.0,133.0,152.0,199.0,224.0,328.0,0.0136037109375,0.0,1.0,0.008279173634946346,0.0041700792498886585,0.007802469190210104,0.015012345276772976,0.019654320552945137,0.03239506110548973
Train,HIGH,Train_060_HIGH.bin,0.0,38614.0,128.9031524658203,219.5904083251953,88.0,196.0,324.0,975.0,1419.0,2729.0,0.013603564453125,0.0,1.0,0.003338254988193512,0.005686810240149498,0.0022789661306887865,0.008390739560127258,0.025249909609556198,0.07067384570837021
Train,LOW,Train_061_LOW.bin,0.0,8937.0,83.63566589355469,42.77039337158203,78.0,132.0,152.0,208.0,250.0,388.0,0.013603564453125,0.0,1.0,0.009358375333249569,0.004785767290741205,0.00872776098549366,0.017007945105433464,0.023274028673768044,0.04341501742601395
Train,HIGH,Train_061_HIGH.bin,0.0,33265.0,146.85891723632812,220.02540588378906,95.0,254.0,440.0,1123.0,1501.0,2471.0,0.013603515625,0.0,1.0,0.004414819180965424,0.00661432184278965,0.0028558545745909214,0.013227115385234356,0.03375920653343201,0.07428228110074997
Train,LOW,Train_062_LOW.bin,0.0,1181.0,83.58615112304688,38.36821365356445,79.0,132.0,150.0,191.0,213.0,301.0,0.01360361328125,0.0,1.0,0.07077573984861374,0.032487913966178894,0.06689246743917465,0.1270110011100769,0.16172735393047333,0.254868745803833
Train,HIGH,Train_062_HIGH.bin,0.0,9926.0,113.63081359863281,155.1825408935547,82.0,174.0,280.0,785.0,1102.0,1918.0,0.013603564453125,0.0,1.0,0.011447800323367119,0.0156339593231678,0.008261132054030895,0.028208743780851364,0.07908523082733154,0.19322989881038666
Train,LOW,Train_063_LOW.bin,0.0,1982.0,79.25001525878906,37.378028869628906,75.0,125.0,143.0,185.0,209.0,303.0,0.013603564453125,0.0,1.0,0.03998493775725365,0.018858743831515312,0.03784056380391121,0.07214934378862381,0.09334006160497665,0.1528758853673935
Train,HIGH,Train_063_HIGH.bin,0.0,11101.0,132.26715087890625,196.6637725830078,89.0,208.0,366.0,1038.0,1392.0,2299.0,0.01360361328125,0.0,1.0,0.01191489864140749,0.01771584339439869,0.008017295971512794,0.03297000378370285,0.09350509196519852,0.20709845423698425
Train,LOW,Train_064_LOW.bin,0.0,2305.0,86.90061950683594,47.812374114990234,80.0,139.0,165.0,250.0,302.0,451.0,0.013603564453125,0.0,1.0,0.03770092502236366,0.020742909982800484,0.03470715880393982,0.07158351689577103,0.10845986753702164,0.19566160440444946
Train,HIGH,Train_064_HIGH.bin,0.0,20668.0,180.7134552001953,354.2979431152344,97.0,265.0,662.0,1891.0,2469.0,3884.0,0.01360361328125,0.0,1.0,0.008743629790842533,0.017142340540885925,0.004693245515227318,0.03203019127249718,0.09149409830570221,0.1879233568906784
Train,LOW,Train_065_LOW.bin,0.0,1072.0,80.67980194091797,36.61608123779297,77.0,127.0,145.0,184.0,202.0,259.0,0.013603759765625,0.0,1.0,0.07526105642318726,0.03415679559111595,0.07182835787534714,0.1352611929178238,0.17164179682731628,0.24160447716712952
Train,HIGH,Train_065_HIGH.bin,0.0,11630.0,127.7749252319336,170.2837677001953,87.0,218.0,358.0,900.0,1172.0,1914.0,0.013603515625,0.0,1.0,0.010986674576997757,0.014641768299043179,0.007480653468519449,0.030782459303736687,0.07738607376813889,0.16457436978816986
Train,LOW,Train_066_LOW.bin,0.0,6984.0,83.44168090820312,46.990577697753906,77.0,132.0,153.0,227.0,289.0,485.0,0.0136037109375,0.0,1.0,0.011947553604841232,0.006728319451212883,0.011025200597941875,0.02190721593797207,0.03250286355614662,0.0694444477558136
Train,HIGH,Train_066_HIGH.bin,0.0,38123.0,181.0001220703125,388.1403503417969,95.0,267.0,643.0,1911.0,2623.0,4589.0,0.013603515625,0.0,1.0,0.004747801460325718,0.01018127053976059,0.0024919339921325445,0.01686645857989788,0.050127219408750534,0.12037352472543716
Train,LOW,Train_067_LOW.bin,0.0,1341.0,82.52823638916016,39.49406051635742,78.0,131.0,149.0,196.0,223.0,335.0,0.013603564453125,0.0,1.0,0.06154228001832962,0.029451197013258934,0.058165546506643295,0.1111111119389534,0.1461595892906189,0.24981357157230377
Train,HIGH,Train_067_HIGH.bin,0.0,9445.0,129.6190643310547,183.61978149414062,90.0,206.0,353.0,927.0,1263.0,2259.0,0.013603515625,0.0,1.0,0.013723562471568584,0.01944095641374588,0.009528851136565208,0.03737427294254303,0.09814716875553131,0.23917417228221893
Train,LOW,Train_068_LOW.bin,0.0,1894.0,83.96223449707031,41.11826705932617,79.0,132.0,152.0,206.0,242.0,364.0,0.013603759765625,0.0,1.0,0.04433060809969902,0.021709753200411797,0.041710663586854935,0.08025342971086502,0.10876452177762985,0.19218584895133972
Train,HIGH,Train_068_HIGH.bin,0.0,9413.0,140.3340301513672,198.25628662109375,92.0,243.0,426.0,1036.0,1363.0,2214.0,0.01360361328125,0.0,1.0,0.014908558689057827,0.021061953157186508,0.009773717261850834,0.04525655880570412,0.11006055772304535,0.23520663380622864
Train,LOW,Train_069_LOW.bin,0.0,7725.0,87.58012390136719,44.89411926269531,82.0,139.0,161.0,219.0,258.0,408.0,0.013603515625,0.0,1.0,0.011337246745824814,0.00581153342500329,0.01061488687992096,0.02084142342209816,0.028349515050649643,0.05281553417444229
Train,HIGH,Train_069_HIGH.bin,0.0,35217.0,125.23637390136719,178.36215209960938,88.0,194.0,340.0,873.0,1196.0,2110.0,0.013603564453125,0.0,1.0,0.003556131850928068,0.005064661614596844,0.0024987931828945875,0.009654427878558636,0.02478916384279728,0.0599142462015152
Train,LOW,Train_070_LOW.bin,0.0,2006.0,85.6184310913086,47.722259521484375,79.0,135.0,157.0,237.0,305.0,506.0,0.013603515625,0.0,1.0,0.042681265622377396,0.02378975600004196,0.039381854236125946,0.07826520502567291,0.11814556270837784,0.2522432804107666
Train,HIGH,Train_070_HIGH.bin,0.0,30626.0,155.0691375732422,258.8573913574219,96.0,266.0,474.0,1306.0,1779.0,3061.0,0.013603515625,0.0,1.0,0.005063311196863651,0.008452209644019604,0.00313459150493145,0.015477045439183712,0.042643506079912186,0.09994775801897049
Train,LOW,Train_071_LOW.bin,0.0,2396.0,87.01667022705078,46.904144287109375,81.0,138.0,160.0,224.0,271.0,482.0,0.013603515625,0.0,1.0,0.03631748631596565,0.019576024264097214,0.033806342631578445,0.06677796691656113,0.0934891477227211,0.20116861164569855
Train,HIGH,Train_071_HIGH.bin,0.0,19991.0,150.72666931152344,248.89784240722656,97.0,246.0,441.0,1160.0,1604.0,3129.0,0.01360361328125,0.0,1.0,0.007539727725088596,0.012450491078197956,0.0048521836288273335,0.022059926763176918,0.058026112616062164,0.15652044117450714
Train,LOW,Train_072_LOW.bin,0.0,4115.0,83.86444091796875,41.1339111328125,79.0,132.0,151.0,201.0,235.0,382.0,0.013603515625,0.0,1.0,0.020380176603794098,0.009996091946959496,0.019198056310415268,0.03669501841068268,0.04884568601846695,0.09283110499382019
Train,HIGH,Train_072_HIGH.bin,0.0,27922.0,117.65492248535156,184.91354370117188,84.0,172.0,279.0,878.0,1291.0,2446.0,0.01360361328125,0.0,1.0,0.004213703330606222,0.006622503511607647,0.0030083805322647095,0.009992120787501335,0.0314447395503521,0.0876011773943901
Train,LOW,Train_073_LOW.bin,0.0,1495.0,83.62342834472656,43.42659378051758,78.0,132.0,153.0,221.0,273.0,420.0,0.013603515625,0.0,1.0,0.05593544989824295,0.029047902673482895,0.052173912525177,0.10234113782644272,0.14782609045505524,0.28093644976615906
Train,HIGH,Train_073_HIGH.bin,0.0,10466.0,155.12252807617188,248.71437072753906,93.0,271.0,504.0,1318.0,1735.0,2778.0,0.01360361328125,0.0,1.0,0.014821573160588741,0.023764023557305336,0.008885916322469711,0.04815593361854553,0.12593159079551697,0.26543092727661133
Train,LOW,Train_074_LOW.bin,0.0,1233.0,84.56818389892578,42.68943405151367,79.0,134.0,154.0,212.0,255.0,408.0,0.013603515625,0.0,1.0,0.06858732551336288,0.03462240472435951,0.06407137215137482,0.12489861994981766,0.17193835973739624,0.33090025186538696
Train,HIGH,Train_074_HIGH.bin,0.0,26072.0,138.63540649414062,217.21224975585938,88.0,231.0,413.0,1115.0,1512.0,2575.0,0.013603564453125,0.0,1.0,0.005317415576428175,0.008331251330673695,0.003375268541276455,0.015840748324990273,0.04276618734002113,0.09876495599746704
Train,LOW,Train_075_LOW.bin,0.0,7923.0,81.57833862304688,44.326969146728516,76.0,129.0,149.0,207.0,247.0,409.0,0.01360361328125,0.0,1.0,0.010296394117176533,0.005594721529632807,0.009592326357960701,0.018806008622050285,0.026126466691493988,0.05162186175584793
Train,HIGH,Train_075_HIGH.bin,0.0,35086.0,138.73727416992188,266.1882019042969,88.0,204.0,385.0,1217.0,1740.0,3169.0,0.013603564453125,0.0,1.0,0.003954199608415365,0.007586732506752014,0.0025081229396164417,0.010973037220537663,0.03468620032072067,0.09032092243432999
Train,LOW,Train_076_LOW.bin,0.0,1798.0,80.62886047363281,37.842105865478516,76.0,127.0,145.0,189.0,214.0,310.0,0.013603759765625,0.0,1.0,0.044843729585409164,0.021046778187155724,0.04226918891072273,0.08064515888690948,0.10511679947376251,0.17241379618644714
Train,HIGH,Train_076_HIGH.bin,0.0,13922.0,124.97701263427734,179.9059600830078,87.0,194.0,322.0,921.0,1286.0,2217.0,0.013603515625,0.0,1.0,0.008976944722235203,0.012922421097755432,0.006249102298170328,0.02312886156141758,0.06615428626537323,0.1592443585395813
Train,LOW,Train_077_LOW.bin,0.0,1638.0,87.0887222290039,50.69327163696289,79.0,138.0,164.0,262.0,335.0,534.0,0.013603564453125,0.0,1.0,0.053167674690485,0.03094831109046936,0.04822954908013344,0.10012210160493851,0.15995116531848907,0.32600733637809753
Train,HIGH,Train_077_HIGH.bin,0.0,19750.0,183.85264587402344,373.5064697265625,97.0,273.0,668.0,1957.0,2606.0,4264.0,0.013603564453125,0.0,1.0,0.00930901151150465,0.01891171559691429,0.0049113924615085125,0.033822786062955856,0.09908860921859741,0.21589873731136322
Train,LOW,Train_078_LOW.bin,0.0,2474.0,82.96144104003906,40.12771224975586,78.0,130.0,149.0,194.0,223.0,376.0,0.013603564453125,0.0,1.0,0.03353336453437805,0.016219761222600937,0.031527891755104065,0.060226354748010635,0.07841552048921585,0.15198059380054474
Train,HIGH,Train_078_HIGH.bin,0.0,16868.0,123.22482299804688,193.27877807617188,86.0,186.0,306.0,907.0,1301.0,2562.0,0.01360361328125,0.0,1.0,0.007305235136300325,0.011458311229944229,0.005098411347717047,0.01814085803925991,0.05377045273780823,0.1518852263689041
Train,LOW,Train_079_LOW.bin,0.0,1387.0,82.57264709472656,39.14896011352539,78.0,130.0,149.0,195.0,223.0,330.0,0.01360361328125,0.0,1.0,0.059533361345529556,0.028225665912032127,0.05623648315668106,0.10742609947919846,0.14059120416641235,0.23792357742786407
Train,HIGH,Train_079_HIGH.bin,0.0,15620.0,138.7154541015625,213.00567626953125,91.0,216.0,407.0,1112.0,1486.0,2515.0,0.0136037109375,0.0,1.0,0.008880632929503918,0.013636738993227482,0.005825864151120186,0.026056338101625443,0.07119078189134598,0.16101151704788208
Train,LOW,Train_080_LOW.bin,0.0,5553.0,83.46098327636719,41.58634567260742,78.0,134.0,156.0,218.0,246.0,309.0,0.013603662109375,0.0,1.0,0.015029878355562687,0.007488981354981661,0.014046461321413517,0.028092922642827034,0.03925805911421776,0.055645596235990524
Train,HIGH,Train_080_HIGH.bin,0.0,31959.0,116.93516540527344,152.48739624023438,86.0,191.0,290.0,726.0,985.0,1729.0,0.01360361328125,0.0,1.0,0.0036589133087545633,0.0047713411040604115,0.002690947847440839,0.009074126370251179,0.02271660603582859,0.05410056561231613
Train,LOW,Train_081_LOW.bin,0.0,2550.0,88.2445068359375,43.27256774902344,83.0,139.0,159.0,215.0,254.0,394.0,0.013603515625,0.0,1.0,0.03460574522614479,0.016969630494713783,0.032549019902944565,0.06235294044017792,0.08431372791528702,0.1545097976922989
Train,HIGH,Train_081_HIGH.bin,0.0,19387.0,170.44845581054688,333.15057373046875,93.0,286.0,552.0,1705.0,2330.0,3993.0,0.013603662109375,0.0,1.0,0.00879188533872366,0.01718420721590519,0.004797028843313456,0.028472688049077988,0.08794552832841873,0.20596276223659515
Train,LOW,Train_082_LOW.bin,0.0,1197.0,80.0903091430664,36.938446044921875,76.0,127.0,144.0,184.0,205.0,285.0,0.013603515625,0.0,1.0,0.06690910458564758,0.03085922636091709,0.0634920671582222,0.12030075490474701,0.15371762216091156,0.2380952388048172
Train,HIGH,Train_082_HIGH.bin,0.0,17208.0,129.41375732421875,176.02938842773438,92.0,208.0,343.0,878.0,1220.0,2205.0,0.013603564453125,0.0,1.0,0.007520562037825584,0.010229512117803097,0.005346350371837616,0.019932588562369347,0.05102277919650078,0.12813808023929596
Train,LOW,Train_083_LOW.bin,0.0,1954.0,80.87818908691406,37.18865203857422,77.0,128.0,145.0,186.0,206.0,281.0,0.013603662109375,0.0,1.0,0.0413910411298275,0.019032061100006104,0.039406344294548035,0.07420675456523895,0.09518935531377792,0.1438075751066208
Train,HIGH,Train_083_HIGH.bin,0.0,12423.0,119.58192443847656,155.19290161132812,86.0,188.0,310.0,821.0,1103.0,1845.0,0.01360361328125,0.0,1.0,0.00962583813816309,0.012492379173636436,0.006922643631696701,0.02495371550321579,0.06608709692955017,0.14851485192775726
Train,LOW,Train_084_LOW.bin,0.0,3059.0,84.25420379638672,41.143001556396484,79.0,133.0,153.0,207.0,242.0,360.0,0.013603564453125,0.0,1.0,0.027543071657419205,0.013449810445308685,0.025825433433055878,0.05001634359359741,0.06766917556524277,0.11768551915884018
Train,HIGH,Train_084_HIGH.bin,0.0,20591.0,137.10986328125,190.54281616210938,91.0,237.0,407.0,998.0,1317.0,2159.0,0.013603564453125,0.0,1.0,0.0066587249748408794,0.009253695607185364,0.004419406410306692,0.01976591721177101,0.04846777766942978,0.104851633310318
Train,LOW,Train_085_LOW.bin,0.0,2194.0,82.6739501953125,37.49141311645508,79.0,130.0,148.0,188.0,207.0,279.0,0.013603564453125,0.0,1.0,0.037681907415390015,0.0170881487429142,0.036007292568683624,0.0674566999077797,0.08568824082612991,0.12716498970985413
Train,HIGH,Train_085_HIGH.bin,0.0,11305.0,126.93123626708984,173.60084533691406,93.0,191.0,306.0,877.0,1210.0,2163.0,0.013603515625,0.0,1.0,0.011227879673242569,0.01535611879080534,0.00822644867002964,0.027067668735980988,0.07757629454135895,0.19133126735687256
Train,LOW,Train_086_LOW.bin,0.0,1231.0,83.75841522216797,41.241249084472656,79.0,132.0,152.0,207.0,249.0,379.0,0.013603759765625,0.0,1.0,0.06804098188877106,0.03350222110748291,0.06417546421289444,0.12347684800624847,0.1681559681892395,0.307879775762558
Train,HIGH,Train_086_HIGH.bin,0.0,7778.0,149.10546875,222.7317352294922,95.0,259.0,448.0,1201.0,1612.0,2534.0,0.01360361328125,0.0,1.0,0.019170155748724937,0.02863612398505211,0.012213937006890774,0.057598356157541275,0.15440987050533295,0.3257907032966614
Train,LOW,Train_087_LOW.bin,0.0,2047.0,84.03915405273438,38.531829833984375,80.0,132.0,150.0,193.0,215.0,300.0,0.01360361328125,0.0,1.0,0.04105483740568161,0.018823573365807533,0.03908158466219902,0.07327796518802643,0.09428431838750839,0.14655593037605286
Train,HIGH,Train_087_HIGH.bin,0.0,22825.0,122.88314056396484,179.3233184814453,86.0,187.0,310.0,922.0,1289.0,2201.0,0.0136037109375,0.0,1.0,0.0053837052546441555,0.007856449112296104,0.0037677984219044447,0.013581599108874798,0.04039430618286133,0.09642935544252396
Train,LOW,Train_088_LOW.bin,0.0,1584.0,86.95716094970703,44.338951110839844,81.0,137.0,158.0,222.0,272.0,429.0,0.01360361328125,0.0,1.0,0.05489712581038475,0.027991782873868942,0.05113636329770088,0.09974747151136398,0.1401515156030655,0.2708333432674408
Train,HIGH,Train_088_HIGH.bin,0.0,14238.0,143.2035675048828,228.61410522460938,91.0,234.0,428.0,1164.0,1585.0,2661.0,0.01360361328125,0.0,1.0,0.0100578423589468,0.016056613996624947,0.006391346920281649,0.030060401186347008,0.08175305277109146,0.1868942230939865
Train,LOW,Train_089_LOW.bin,0.0,2018.0,84.59805297851562,40.582820892333984,80.0,134.0,153.0,199.0,225.0,334.0,0.01360361328125,0.0,1.0,0.04192175343632698,0.020110419020056725,0.03964320942759514,0.07581764459609985,0.09861248731613159,0.1655104011297226
Train,HIGH,Train_089_HIGH.bin,0.0,26604.0,121.37991333007812,153.13525390625,91.0,190.0,296.0,763.0,1028.0,1816.0,0.013603564453125,0.0,1.0,0.004562456626445055,0.005756101105362177,0.003420538268983364,0.011126146651804447,0.028679898008704185,0.06826040893793106
Train,LOW,Train_090_LOW.bin,0.0,2066.0,85.93721008300781,49.8568115234375,79.0,136.0,159.0,247.0,324.0,552.0,0.013603662109375,0.0,1.0,0.041595958173274994,0.024132048711180687,0.03823814168572426,0.07696031033992767,0.11955469846725464,0.26718297600746155
Train,HIGH,Train_090_HIGH.bin,0.0,19196.0,180.73532104492188,373.3862609863281,97.0,286.0,587.0,1878.0,2608.0,4565.0,0.013603564453125,0.0,1.0,0.009415257722139359,0.019451254978775978,0.00505313603207469,0.03057928755879402,0.09783288091421127,0.237809956073761
Train,LOW,Train_091_LOW.bin,0.0,3399.0,79.72083282470703,35.544273376464844,76.0,126.0,142.0,178.0,194.0,237.0,0.01360361328125,0.0,1.0,0.023454228416085243,0.010457273572683334,0.022359518334269524,0.04177699238061905,0.052368342876434326,0.06972639262676239
Train,HIGH,Train_091_HIGH.bin,0.0,21379.0,116.09024810791016,130.7811279296875,90.0,179.0,269.0,703.0,936.0,1522.0,0.013603564453125,0.0,1.0,0.005430099554359913,0.00611727312207222,0.004209738690406084,0.012582440860569477,0.03288273513317108,0.07119135558605194
Train,LOW,Train_092_LOW.bin,0.0,2132.0,90.07697296142578,48.11048126220703,84.0,143.0,165.0,230.0,278.0,491.0,0.013603662109375,0.0,1.0,0.04224999248981476,0.022565897554159164,0.03939962387084961,0.07739212363958359,0.10787992179393768,0.2303001880645752
Train,HIGH,Train_092_HIGH.bin,0.0,25621.0,143.8983154296875,235.62744140625,95.0,225.0,398.0,1113.0,1545.0,2982.0,0.013603515625,0.0,1.0,0.005616429727524519,0.00919665489345789,0.003707895753905177,0.015534131787717342,0.04344092682003975,0.11638890206813812
Train,LOW,Train_093_LOW.bin,0.0,1532.0,83.61046600341797,45.24592971801758,77.0,133.0,155.0,227.0,282.0,454.0,0.01360361328125,0.0,1.0,0.05457605421543121,0.02953389659523964,0.05026109516620636,0.10117493569850922,0.1481723189353943,0.2963446378707886
Train,HIGH,Train_093_HIGH.bin,0.0,20638.0,158.7432403564453,303.3773193359375,90.0,232.0,545.0,1567.0,2103.0,3501.0,0.013603515625,0.0,1.0,0.007691789884120226,0.014699944294989109,0.004360887687653303,0.026407597586512566,0.07592789828777313,0.169638529419899
Train,LOW,Train_094_LOW.bin,0.0,2270.0,88.7590560913086,45.02549362182617,83.0,141.0,163.0,224.0,264.0,416.0,0.013603515625,0.0,1.0,0.03910089284181595,0.019835028797388077,0.03656387701630592,0.0718061700463295,0.09867841750383377,0.18325991928577423
Train,HIGH,Train_094_HIGH.bin,0.0,19457.0,151.17709350585938,229.32415771484375,98.0,251.0,449.0,1173.0,1565.0,2677.0,0.013603564453125,0.0,1.0,0.007769797462970018,0.011786208488047123,0.005036747548729181,0.023076526820659637,0.060286786407232285,0.13758544623851776
Train,LOW,Train_095_LOW.bin,0.0,1727.0,83.94954681396484,41.0329475402832,79.0,133.0,152.0,205.0,240.0,363.0,0.013603759765625,0.0,1.0,0.048610053956508636,0.023759668692946434,0.04574406519532204,0.0880138948559761,0.1187029555439949,0.21019108593463898
Train,HIGH,Train_095_HIGH.bin,0.0,17069.0,135.0380401611328,191.9615478515625,91.0,225.0,384.0,1003.0,1346.0,2253.0,0.013603515625,0.0,1.0,0.007911291904747486,0.011246214620769024,0.005331302527338266,0.022496923804283142,0.05876149609684944,0.13199366629123688
Train,LOW,Train_096_LOW.bin,0.0,1804.0,86.86713409423828,41.791934967041016,82.0,138.0,158.0,208.0,236.0,343.0,0.013603662109375,0.0,1.0,0.04815249890089035,0.023166270926594734,0.04545454680919647,0.08758314698934555,0.11529933661222458,0.19013303518295288
