model_key,model_name,volume,low_file,high_file,l1,mse,psnr,ssim
residual_edge_wavelet_multistage,Residual + Edge + Wavelet + Multi-Stage U-Net,Test_010,D:\University\4-1.5\BOA_lab\Week2_260706_0712\PAM_Image_Enhancement\data\3d_Test\LOW\Test_010_LOW.bin,D:\University\4-1.5\BOA_lab\Week2_260706_0712\PAM_Image_Enhancement\data\norm_Test\HIGH\Test_010_HIGH.bin,0.015529464292526244,0.0009370313674211502,30.282458707238522,0.8322629523277283
residual_edge_wavelet_multistage,Residual + Edge + Wavelet + Multi-Stage U-Net,Test_011,D:\University\4-1.5\BOA_lab\Week2_260706_0712\PAM_Image_Enhancement\data\3d_Test\LOW\Test_011_LOW.bin,D:\University\4-1.5\BOA_lab\Week2_260706_0712\PAM_Image_Enhancement\data\norm_Test\HIGH\Test_011_HIGH.bin,0.016426774168014528,0.001181335261464119,29.27626832665024,0.8245431637763977
residual_edge_wavelet_multistage,Residual + Edge + Wavelet + Multi-Stage U-Net,Test_012,D:\University\4-1.5\BOA_lab\Week2_260706_0712\PAM_Image_Enhancement\data\3d_Test\LOW\Test_012_LOW.bin,D:\University\4-1.5\BOA_lab\Week2_260706_0712\PAM_Image_Enhancement\data\norm_Test\HIGH\Test_012_HIGH.bin,0.017337347507476807,0.0015830184102058411,28.005140343452787,0.8113952875137329
residual_edge_wavelet_multistage,Residual + Edge + Wavelet + Multi-Stage U-Net,Test_013,D:\University\4-1.5\BOA_lab\Week2_260706_0712\PAM_Image_Enhancement\data\3d_Test\LOW\Test_013_LOW.bin,D:\University\4-1.5\BOA_lab\Week2_260706_0712\PAM_Image_Enhancement\data\norm_Test\HIGH\Test_013_HIGH.bin,0.02419422369003296,0.004145497888326645,23.82423301744019,0.7731605219841003
residual_edge_wavelet_multistage,Residual + Edge + Wavelet + Multi-Stage U-Net,Test_014,D:\University\4-1.5\BOA_lab\Week2_260706_0712\PAM_Image_Enhancement\data\3d_Test\LOW\Test_014_LOW.bin,D:\University\4-1.5\BOA_lab\Week2_260706_0712\PAM_Image_Enhancement\data\norm_Test\HIGH\Test_014_HIGH.bin,0.016408377981185912,0.00130349480509758,28.8489069531418,0.8216416192054748
residual_edge_wavelet_multistage,Residual + Edge + Wavelet + Multi-Stage U-Net,Test_015,D:\University\4-1.5\BOA_lab\Week2_260706_0712\PAM_Image_Enhancement\data\3d_Test\LOW\Test_015_LOW.bin,D:\University\4-1.5\BOA_lab\Week2_260706_0712\PAM_Image_Enhancement\data\norm_Test\HIGH\Test_015_HIGH.bin,0.02132780933380127,0.0045607203841209415,23.40966553357798,0.8044556593894958
residual_edge_wavelet_multistage,Residual + Edge + Wavelet + Multi-Stage U-Net,Test_016,D:\University\4-1.5\BOA_lab\Week2_260706_0712\PAM_Image_Enhancement\data\3d_Test\LOW\Test_016_LOW.bin,D:\University\4-1.5\BOA_lab\Week2_260706_0712\PAM_Image_Enhancement\data\norm_Test\HIGH\Test_016_HIGH.bin,0.019054330015182495,0.0023224862799048423,26.34046842922789,0.7943174886703491
residual_edge_wavelet_multistage,Residual + Edge + Wavelet + Multi-Stage U-Net,Test_017,D:\University\4-1.5\BOA_lab\Week2_260706_0712\PAM_Image_Enhancement\data\3d_Test\LOW\Test_017_LOW.bin,D:\University\4-1.5\BOA_lab\Week2_260706_0712\PAM_Image_Enhancement\data\norm_Test\HIGH\Test_017_HIGH.bin,0.02796389102935791,0.010279313063621521,19.88035906998984,0.7801982355117798
residual_edge_wavelet_multistage,Residual + Edge + Wavelet + Multi-Stage U-Net,Test_018,D:\University\4-1.5\BOA_lab\Week2_260706_0712\PAM_Image_Enhancement\data\3d_Test\LOW\Test_018_LOW.bin,D:\University\4-1.5\BOA_lab\Week2_260706_0712\PAM_Image_Enhancement\data\norm_Test\HIGH\Test_018_HIGH.bin,0.023065509986877442,0.005062486445903778,22.95636126538179,0.8028186321258545
residual_edge_wavelet_multistage,Residual + Edge + Wavelet + Multi-Stage U-Net,Test_019,D:\University\4-1.5\BOA_lab\Week2_260706_0712\PAM_Image_Enhancement\data\3d_Test\LOW\Test_019_LOW.bin,D:\University\4-1.5\BOA_lab\Week2_260706_0712\PAM_Image_Enhancement\data\norm_Test\HIGH\Test_019_HIGH.bin,0.017942115592956543,0.0016956947207450866,27.70652331931634,0.8135027837753296
residual_edge_wavelet_multistage,Residual + Edge + Wavelet + Multi-Stage U-Net,Test_020,D:\University\4-1.5\BOA_lab\Week2_260706_0712\PAM_Image_Enhancement\data\3d_Test\LOW\Test_020_LOW.bin,D:\University\4-1.5\BOA_lab\Week2_260706_0712\PAM_Image_Enhancement\data\norm_Test\HIGH\Test_020_HIGH.bin,0.016689042377471923,0.0016313515037298203,27.874524523976106,0.8335732769966125
residual_edge_wavelet_multistage,Residual + Edge + Wavelet + Multi-Stage U-Net,Test_021,D:\University\4-1.5\BOA_lab\Week2_260706_0712\PAM_Image_Enhancement\data\3d_Test\LOW\Test_021_LOW.bin,D:\University\4-1.5\BOA_lab\Week2_260706_0712\PAM_Image_Enhancement\data\norm_Test\HIGH\Test_021_HIGH.bin,0.018784415340423584,0.001806496039032936,27.431629863395376,0.8128755712509155
residual_edge_wavelet_multistage,Residual + Edge + Wavelet + Multi-Stage U-Net,Test_022,D:\University\4-1.5\BOA_lab\Week2_260706_0712\PAM_Image_Enhancement\data\3d_Test\LOW\Test_022_LOW.bin,D:\University\4-1.5\BOA_lab\Week2_260706_0712\PAM_Image_Enhancement\data\norm_Test\HIGH\Test_022_HIGH.bin,0.01472970051765442,0.001030399450659752,29.86994381521047,0.8445488834381103
residual_edge_wavelet_multistage,Residual + Edge + Wavelet + Multi-Stage U-Net,Test_023,D:\University\4-1.5\BOA_lab\Week2_260706_0712\PAM_Image_Enhancement\data\3d_Test\LOW\Test_023_LOW.bin,D:\University\4-1.5\BOA_lab\Week2_260706_0712\PAM_Image_Enhancement\data\norm_Test\HIGH\Test_023_HIGH.bin,0.029373571681976317,0.011005357563495636,19.58395842676248,0.7717360472679138
residual_edge_wavelet_multistage,Residual + Edge + Wavelet + Multi-Stage U-Net,Test_024,D:\University\4-1.5\BOA_lab\Week2_260706_0712\PAM_Image_Enhancement\data\3d_Test\LOW\Test_024_LOW.bin,D:\University\4-1.5\BOA_lab\Week2_260706_0712\PAM_Image_Enhancement\data\norm_Test\HIGH\Test_024_HIGH.bin,0.01798093523979187,0.0018533025592565536,27.320536745347418,0.8120947790145874
residual_edge_wavelet_multistage,Residual + Edge + Wavelet + Multi-Stage U-Net,Test_025,D:\University\4-1.5\BOA_lab\Week2_260706_0712\PAM_Image_Enhancement\data\3d_Test\LOW\Test_025_LOW.bin,D:\University\4-1.5\BOA_lab\Week2_260706_0712\PAM_Image_Enhancement\data\norm_Test\HIGH\Test_025_HIGH.bin,0.016176898336410523,0.0014668692797422409,28.33608586644873,0.8344328880310059
residual_edge_wavelet_multistage,Residual + Edge + Wavelet + Multi-Stage U-Net,Test_026,D:\University\4-1.5\BOA_lab\Week2_260706_0712\PAM_Image_Enhancement\data\3d_Test\LOW\Test_026_LOW.bin,D:\University\4-1.5\BOA_lab\Week2_260706_0712\PAM_Image_Enhancement\data\norm_Test\HIGH\Test_026_HIGH.bin,0.020385660219192504,0.0027957079589366915,25.53508197177612,0.803890962600708
residual_edge_wavelet_multistage,Residual + Edge + Wavelet + Multi-Stage U-Net,Test_027,D:\University\4-1.5\BOA_lab\Week2_260706_0712\PAM_Image_Enhancement\data\3d_Test\LOW\Test_027_LOW.bin,D:\University\4-1.5\BOA_lab\Week2_260706_0712\PAM_Image_Enhancement\data\norm_Test\HIGH\Test_027_HIGH.bin,0.018211799955368042,0.0018841228127479553,27.248907920100326,0.8245408654212951
residual_edge_wavelet_multistage,Residual + Edge + Wavelet + Multi-Stage U-Net,Test_028,D:\University\4-1.5\BOA_lab\Week2_260706_0712\PAM_Image_Enhancement\data\3d_Test\LOW\Test_028_LOW.bin,D:\University\4-1.5\BOA_lab\Week2_260706_0712\PAM_Image_Enhancement\data\norm_Test\HIGH\Test_028_HIGH.bin,0.022646432495117188,0.004433783757686615,23.532254919011777,0.7942098999023437
residual_edge_wavelet_multistage,Residual + Edge + Wavelet + Multi-Stage U-Net,Test_029,D:\University\4-1.5\BOA_lab\Week2_260706_0712\PAM_Image_Enhancement\data\3d_Test\LOW\Test_029_LOW.bin,D:\University\4-1.5\BOA_lab\Week2_260706_0712\PAM_Image_Enhancement\data\norm_Test\HIGH\Test_029_HIGH.bin,0.018993419456481933,0.0024130169928073884,26.174396197172,0.8071269392967224
residual_edge_wavelet_multistage,Residual + Edge + Wavelet + Multi-Stage U-Net,Test_030,D:\University\4-1.5\BOA_lab\Week2_260706_0712\PAM_Image_Enhancement\data\3d_Test\LOW\Test_030_LOW.bin,D:\University\4-1.5\BOA_lab\Week2_260706_0712\PAM_Image_Enhancement\data\norm_Test\HIGH\Test_030_HIGH.bin,0.019945689249038695,0.0023660090982913972,26.25983589661533,0.8084907507896424
residual_edge_wavelet_multistage,Residual + Edge + Wavelet + Multi-Stage U-Net,Test_031,D:\University\4-1.5\BOA_lab\Week2_260706_0712\PAM_Image_Enhancement\data\3d_Test\LOW\Test_031_LOW.bin,D:\University\4-1.5\BOA_lab\Week2_260706_0712\PAM_Image_Enhancement\data\norm_Test\HIGH\Test_031_HIGH.bin,0.024983291912078858,0.006319846296310425,21.9929348397647,0.7978599500656128
residual_edge_wavelet_multistage,Residual + Edge + Wavelet + Multi-Stage U-Net,Test_032,D:\University\4-1.5\BOA_lab\Week2_260706_0712\PAM_Image_Enhancement\data\3d_Test\LOW\Test_032_LOW.bin,D:\University\4-1.5\BOA_lab\Week2_260706_0712\PAM_Image_Enhancement\data\norm_Test\HIGH\Test_032_HIGH.bin,0.026882101154327393,0.007204142796993255,21.424176873944845,0.7803496408462525
residual_edge_wavelet_multistage,Residual + Edge + Wavelet + Multi-Stage U-Net,Test_033,D:\University\4-1.5\BOA_lab\Week2_260706_0712\PAM_Image_Enhancement\data\3d_Test\LOW\Test_033_LOW.bin,D:\University\4-1.5\BOA_lab\Week2_260706_0712\PAM_Image_Enhancement\data\norm_Test\HIGH\Test_033_HIGH.bin,0.022883510303497313,0.0036400285720825194,24.38895207381418,0.793088686466217
residual_edge_wavelet_multistage,Residual + Edge + Wavelet + Multi-Stage U-Net,Test_034,D:\University\4-1.5\BOA_lab\Week2_260706_0712\PAM_Image_Enhancement\data\3d_Test\LOW\Test_034_LOW.bin,D:\University\4-1.5\BOA_lab\Week2_260706_0712\PAM_Image_Enhancement\data\norm_Test\HIGH\Test_034_HIGH.bin,0.017338244962692262,0.001493099084496498,28.259113708267446,0.8148254752159119
residual_edge_wavelet_multistage,Residual + Edge + Wavelet + Multi-Stage U-Net,Test_035,D:\University\4-1.5\BOA_lab\Week2_260706_0712\PAM_Image_Enhancement\data\3d_Test\LOW\Test_035_LOW.bin,D:\University\4-1.5\BOA_lab\Week2_260706_0712\PAM_Image_Enhancement\data\norm_Test\HIGH\Test_035_HIGH.bin,0.02289995813369751,0.004772773683071136,23.212291586619692,0.7901200842857361
residual_edge_wavelet_multistage,Residual + Edge + Wavelet + Multi-Stage U-Net,Test_036,D:\University\4-1.5\BOA_lab\Week2_260706_0712\PAM_Image_Enhancement\data\3d_Test\LOW\Test_036_LOW.bin,D:\University\4-1.5\BOA_lab\Week2_260706_0712\PAM_Image_Enhancement\data\norm_Test\HIGH\Test_036_HIGH.bin,0.01758753275871277,0.00158039388358593,28.01234659786605,0.8228376269340515
residual_edge_wavelet_multistage,Residual + Edge + Wavelet + Multi-Stage U-Net,Test_037,D:\University\4-1.5\BOA_lab\Week2_260706_0712\PAM_Image_Enhancement\data\3d_Test\LOW\Test_037_LOW.bin,D:\University\4-1.5\BOA_lab\Week2_260706_0712\PAM_Image_Enhancement\data\norm_Test\HIGH\Test_037_HIGH.bin,0.01599861102104187,0.0014510897606611253,28.383057223974717,0.8273681640625
residual_edge_wavelet_multistage,Residual + Edge + Wavelet + Multi-Stage U-Net,Test_038,D:\University\4-1.5\BOA_lab\Week2_260706_0712\PAM_Image_Enhancement\data\3d_Test\LOW\Test_038_LOW.bin,D:\University\4-1.5\BOA_lab\Week2_260706_0712\PAM_Image_Enhancement\data\norm_Test\HIGH\Test_038_HIGH.bin,0.013517791891098023,0.0006085270211100578,32.15720132539183,0.843419930934906
residual_edge_wavelet_multistage,Residual + Edge + Wavelet + Multi-Stage U-Net,Test_039,D:\University\4-1.5\BOA_lab\Week2_260706_0712\PAM_Image_Enhancement\data\3d_Test\LOW\Test_039_LOW.bin,D:\University\4-1.5\BOA_lab\Week2_260706_0712\PAM_Image_Enhancement\data\norm_Test\HIGH\Test_039_HIGH.bin,0.02558972282409668,0.0064374077677726745,21.912889802784157,0.7845587754249572
residual_edge_wavelet_multistage,Residual + Edge + Wavelet + Multi-Stage U-Net,Test_040,D:\University\4-1.5\BOA_lab\Week2_260706_0712\PAM_Image_Enhancement\data\3d_Test\LOW\Test_040_LOW.bin,D:\University\4-1.5\BOA_lab\Week2_260706_0712\PAM_Image_Enhancement\data\norm_Test\HIGH\Test_040_HIGH.bin,0.02015461235046387,0.0026487188935279847,25.769641305920405,0.8114008569717407
residual_edge_wavelet_multistage,Residual + Edge + Wavelet + Multi-Stage U-Net,Test_041,D:\University\4-1.5\BOA_lab\Week2_260706_0712\PAM_Image_Enhancement\data\3d_Test\LOW\Test_041_LOW.bin,D:\University\4-1.5\BOA_lab\Week2_260706_0712\PAM_Image_Enhancement\data\norm_Test\HIGH\Test_041_HIGH.bin,0.020763722944259645,0.003891119611263275,24.099254189744123,0.8083905124664307
residual_edge_wavelet_multistage,Residual + Edge + Wavelet + Multi-Stage U-Net,Test_042,D:\University\4-1.5\BOA_lab\Week2_260706_0712\PAM_Image_Enhancement\data\3d_Test\LOW\Test_042_LOW.bin,D:\University\4-1.5\BOA_lab\Week2_260706_0712\PAM_Image_Enhancement\data\norm_Test\HIGH\Test_042_HIGH.bin,0.025917415618896485,0.0056443426370620725,22.483866304831253,0.7826015782356263
residual_edge_wavelet_multistage,Residual + Edge + Wavelet + Multi-Stage U-Net,Test_043,D:\University\4-1.5\BOA_lab\Week2_260706_0712\PAM_Image_Enhancement\data\3d_Test\LOW\Test_043_LOW.bin,D:\University\4-1.5\BOA_lab\Week2_260706_0712\PAM_Image_Enhancement\data\norm_Test\HIGH\Test_043_HIGH.bin,0.01703631043434143,0.0013035168826580049,28.848833396412374,0.8227255463600158
residual_edge_wavelet_multistage,Residual + Edge + Wavelet + Multi-Stage U-Net,Test_044,D:\University\4-1.5\BOA_lab\Week2_260706_0712\PAM_Image_Enhancement\data\3d_Test\LOW\Test_044_LOW.bin,D:\University\4-1.5\BOA_lab\Week2_260706_0712\PAM_Image_Enhancement\data\norm_Test\HIGH\Test_044_HIGH.bin,0.018060435342788696,0.002518570441007614,25.988458980073453,0.8223441123962403
